subsektor;komoditas;provinsi;tahun;produktivitas;luas_panen;kluster;silhouette_score_komoditas;prediksi_random_forest_2026;prediksi_xgboost_2026;prediksi_produksi_2026;c1_produksi_aktual_terakhir;c2_luas_panen;c3_produktivitas;c4_prediksi_produksi;c5_prediksi_produktivitas;c6_pertumbuhan_produksi;nilai_topsis;ranking_topsis_global;ranking_topsis_per_komoditas;absolute
Perkebunan;Panili;Gorontalo;2026;0;47,11111111;3;0,337091575;0,134033333;-452,0211792;452,0211792;0;0;0;-448,2593994;0;0;0,000156684;1302;23;452,0211792
Perkebunan;Panili;Jambi;2026;0;0;3;0,337091575;0;-448,2593994;448,2593994;10327;22306,11111;771,8888889;9024,109375;771,8888889;-12,61635155;0,019201414;247;12;448,2593994
Perkebunan;Panili;Jawa Barat;2026;313;944,3333333;3;0,337091575;160,2871733;-207,7190704;207,7190704;126;1348,777778;218,4444444;-84,90416718;218,4444444;-167,3842597;0,005333809;573;31;207,7190704
Perkebunan;Panili;Jawa Tengah;2026;214,5555556;246,5555556;3;0,337091575;23,86181889;-1321,099854;1321,099854;5,333333333;21,11111111;570,1111111;-835,9613647;570,1111111;-15774,27559;0,013799346;340;16;1321,099854
Perkebunan;Panili;Jawa Timur;2026;1032,333333;288,1111111;1;0,337091575;212,8558081;2067,137695;2067,137695;6711,666667;78001,11111;0,323333333;11237,61719;0,323333333;67,43407779;0,015660114;303;1;2067,137695
Perkebunan;Panili;Kalimantan Barat;2026;0;0;3;0,337091575;0;-448,2593994;448,2593994;0;0;0;-448,2593994;0;0;0,000156684;1302;20;448,2593994
Perkebunan;Panili;Kalimantan Selatan;2026;0;0;3;0,337091575;0;-448,2593994;448,2593994;32,33333333;132,5555556;450,5555556;-835,9613647;450,5555556;-2685,44752;0,010931286;403;5;448,2593994
Perkebunan;Panili;Kalimantan Tengah;2026;0;0;3;0,337091575;0;-448,2593994;448,2593994;0;37;0;-452,0211792;0;0;0,000156685;1301;24;448,2593994
Perkebunan;Panili;Kalimantan Timur;2026;724,8888889;6,666666667;1;0,337091575;3,090555556;-949,7128296;949,7128296;13227;36442,77778;666,1111111;13066,24414;666,1111111;-1,215361453;0,017749001;264;9;949,7128296
Perkebunan;Panili;Kalimantan Utara;2026;9,444444444;13;3;0,337091575;2,351955556;-119,4075623;119,4075623;0;0;0;-448,2593994;0;0;0,000156684;1302;21;119,4075623
Perkebunan;Panili;Kepulauan Bangka Belitung;2026;0;0;3;0,337091575;0;-448,2593994;448,2593994;0;0;0;-514,9988403;0;0;0,000153554;1312;13;448,2593994
Perkebunan;Panili;Kepulauan Riau;2026;0;0;3;0,337091575;0;-448,2593994;448,2593994;0;0;0;-514,9988403;0;0;0,000153554;1312;13;448,2593994
Perkebunan;Panili;Lampung;2026;450,5555556;132,5555556;3;0,337091575;34,18284679;-835,9613647;835,9613647;0;0;0;-448,2593994;0;0;0,000156684;1302;9;835,9613647
Perkebunan;Panili;Maluku;2026;295,5555556;140,1111111;3;0,337091575;2,180837778;-932,1795654;932,1795654;143825,6667;128881,7778;1232,777778;154478,1563;1232,777778;7,406528911;0,04071752;112;2;932,1795654
Perkebunan;Panili;Maluku Utara;2026;0;37;3;0,337091575;7,77778E-05;-452,0211792;452,0211792;0;0;0;-514,9988403;0;0;0,000153554;1312;16;452,0211792
Perkebunan;Panili;Nusa Tenggara Barat;2026;326,7777778;297,8888889;3;0,337091575;43,18178778;-787,4728394;787,4728394;1175152;175292,6667;69,68935259;1224617,125;69,68935259;4,209253356;0,089268978;53;6;787,4728394
Perkebunan;Panili;Nusa Tenggara Timur;2026;376;3200,666667;4;0,337091575;601,5457889;473,6359253;473,6359253;10292;1631,543333;50,6582943;8644,708984;50,6582943;-16,00554815;0,001500939;930;25;473,6359253
Perkebunan;Panili;Papua;2026;139,7777778;204,6666667;3;0,337091575;20,46827889;-1116,115967;1116,115967;3;8,666666667;11,1;240,2785797;11,1;7909,28599;0,000330842;1207;10;1116,115967
Perkebunan;Panili;Papua Barat;2026;0;0,222222222;3;0,337091575;0,047812222;-452,0211792;452,0211792;143;217;7,522386831;-466,0048218;7,522386831;-425,8774977;0,000245206;1269;29;452,0211792
Perkebunan;Panili;Riau;2026;0;0;3;0,337091575;0;-448,2593994;448,2593994;1376;1075,333333;14,8795782;608,5247803;14,8795782;-55,77581539;0,000476255;1132;14;448,2593994
Perkebunan;Panili;Sulawesi Barat;2026;142,4444444;509,5555556;3;0,337091575;21,94864556;-1012,845398;1012,845398;308;144;8,302217195;-627,144165;8,302217195;-303,6182354;0,000253639;1260;33;1012,845398
Perkebunan;Panili;Sulawesi Selatan;2026;162,8888889;1072,555556;3;0,337091575;69,87401111;-593,7462158;593,7462158;6;393;17,52;-216,589859;17,52;-3709,830983;0,000466932;1139;18;593,7462158
Perkebunan;Panili;Sulawesi Tengah;2026;229,1111111;748,1111111;3;0,337091575;64,67285556;-620,7163086;620,7163086;1394253;62534;235,1453694;1271815,875;235,1453694;-8,781557221;0,091623005;52;3;620,7163086
Perkebunan;Panili;Sulawesi Tenggara;2026;132;463,4444444;3;0,337091575;39,20622667;-485,8204651;485,8204651;54788;2641;247,6013494;51208,04688;247,6013494;-6,534192022;0,007142385;503;22;485,8204651
Perkebunan;Panili;Sulawesi Utara;2026;294,7777778;1260,222222;3;0,337091575;80,23347111;6,226778984;6,226778984;2752655,35;453527,39;51,80551904;2737231,75;51,80551904;-0,56031715;0,206588741;18;7;6,226778984
Perkebunan;Panili;Sumatera Barat;2026;28,77777778;14,11111111;3;0,337091575;0,004266667;-748,7227173;748,7227173;232071,27;55946,06445;39,34469153;222130,5938;39,34469153;-4,283458375;0,019425409;246;26;748,7227173
Perkebunan;Panili;Sumatera Selatan;2026;620,5555556;23,11111111;1;0,337091575;12,22775556;-1151,912231;1151,912231;17731;1068,333333;186,8515215;14468,87793;186,8515215;-18,39784598;0,004728928;605;11;1151,912231
Perkebunan;Panili;Sumatera Utara;2026;1023,111111;259,4444444;1;0,337091575;231,5918957;723,8894653;723,8894653;22882;4527,333333;67,10591997;32208,54883;67,10591997;40,75932536;0,002777176;760;30;723,8894653
Perkebunan;Tembakau;Aceh;2026;1005,666667;2716,777778;1;0,486837436;2365,435949;2453,878418;2453,878418;66470,8;69738,05333;1060,042222;65314,54297;1060,042222;-1,739496187;0,029516534;157;19;2453,878418
Perkebunan;Tembakau;Bali;2026;825,2222223;304,4444443;1;0,486837436;256,3296838;-862,1384888;862,1384888;5059359,333;1353866,667;8583,777778;5054050;8583,777778;-0,104940823;0,476890901;7;4;862,1384888
Perkebunan;Tembakau;Banten;2026;0;0;4;0,486837436;0;-514,9988403;514,9988403;32433,33333;18438,55556;3617,222222;34456,42188;3617,222222;6,237683068;0,082890132;60;23;514,9988403
Perkebunan;Tembakau;Bengkulu;2026;0;0;4;0,486837436;0;-514,9988403;514,9988403;27395,66667;80095,44444;582,3333333;28051,14063;582,3333333;2,392619119;0,021485775;224;8;514,9988403
Perkebunan;Tembakau;Daerah Istimewa Yogyakarta;2026;1224,222222;481,6666667;1;0,486837436;612,8366131;-526,6498413;526,6498413;1;29;64,55555556;-89,60054016;64,55555556;-9060,054016;0,001587288;917;27;526,6498413
Perkebunan;Tembakau;Daerah Khusus Ibukota Jakarta;2026;0;0;4;0,486837436;0;-514,9988403;514,9988403;2296,666667;7174,222222;715,7777778;2814,00415;715,7777778;22,52557984;0,017355339;269;12;514,9988403
Perkebunan;Tembakau;Gorontalo;2026;0;0;4;0,486837436;0;-514,9988403;514,9988403;0;0;0;-448,2593994;0;0;0,000156684;1302;23;514,9988403
Perkebunan;Tembakau;Jambi;2026;618,4444443;394,888889;1;0,486837436;187,9515039;-645,1161499;645,1161499;3645;7267,444444;679,1111111;3174,865234;679,1111111;-12,89807313;0,016487857;288;16;645,1161499
Perkebunan;Tembakau;Jawa Barat;2026;944,5555557;9023;1;0,486837436;8374,810083;10260,8418;10260,8418;261,3333333;327;1176,555556;837,6602173;1176,555556;220,5332464;0,028147078;169;1;10260,8418
Perkebunan;Tembakau;Jawa Tengah;2026;1180,555556;51833,55556;3;0,486837436;58527,86817;56365,8125;56365,8125;1372;4156;486,8888889;1585,170898;486,8888889;15,5372375;0,011842578;381;20;56365,8125
Perkebunan;Tembakau;Jawa Timur;2026;1232,777778;128881,7778;2;0,486837436;157144,7386;154478,1563;154478,1563;5487;23517;0,502222222;5422,29541;0,502222222;-1,179234369;0,004759826;602;5;154478,1563
Perkebunan;Tembakau;Kalimantan Barat;2026;0;0;4;0,486837436;0;-514,9988403;514,9988403;0;0;0;-448,2593994;0;0;0,000156684;1302;20;514,9988403
Perkebunan;Tembakau;Kalimantan Selatan;2026;0;0;4;0,486837436;0;-514,9988403;514,9988403;146,3333333;944,3333333;313;-207,7190704;313;-241,9492509;0,007618618;484;9;514,9988403
Perkebunan;Tembakau;Kalimantan Tengah;2026;0;0;4;0,486837436;0;-514,9988403;514,9988403;0;0;0;-448,2593994;0;0;0,000156684;1302;25;514,9988403
Perkebunan;Tembakau;Kalimantan Timur;2026;0;0;4;0,486837436;0;-514,9988403;514,9988403;544,6666667;1187,222222;639,3333333;49,96173477;639,3333333;-90,82709888;0,015459141;307;13;514,9988403
Perkebunan;Tembakau;Kalimantan Utara;2026;0;0;4;0,486837436;0;-514,9988403;514,9988403;0;0;0;-448,2593994;0;0;0,000156684;1302;21;514,9988403
Perkebunan;Tembakau;Kepulauan Bangka Belitung;2026;0;0;4;0,486837436;0;-514,9988403;514,9988403;0;0;0;-514,9988403;0;0;0,000153554;1312;13;514,9988403
Perkebunan;Tembakau;Kepulauan Riau;2026;0;0;4;0,486837436;0;-514,9988403;514,9988403;13780,33333;8370,222222;1,601468841;13355,03613;1,601468841;-3,086262068;0,001993939;861;2;514,9988403
Perkebunan;Tembakau;Lampung;2026;781,111111;592,3333333;1;0,486837436;694,7892956;-758,8676147;758,8676147;0;0;0;-448,2593994;0;0;0,000156684;1302;9;758,8676147
Perkebunan;Tembakau;Maluku;2026;0;0;4;0,486837436;0;-514,9988403;514,9988403;2328,333333;2716,777778;1005,666667;2453,878418;1005,666667;5,392058052;0,024155772;198;6;514,9988403
Perkebunan;Tembakau;Maluku Utara;2026;0;0;4;0,486837436;0;-514,9988403;514,9988403;0;0;0;-514,9988403;0;0;0,000153554;1312;16;514,9988403
Perkebunan;Tembakau;Nusa Tenggara Barat;2026;1726,777778;41345,66667;3;0,486837436;60317,53577;64992,02344;64992,02344;305335;108281,3633;26,46213854;319964,0313;26,46213854;4,791141287;0,030720376;148;10;64992,02344
Perkebunan;Tembakau;Nusa Tenggara Timur;2026;522,888889;1398,777778;1;0,486837436;794,2079278;364,2397766;364,2397766;6931;2408,04;30,91593678;7802,28125;30,91593678;12,57078704;0,001107045;998;29;364,2397766
Perkebunan;Tembakau;Papua;2026;0;0;4;0,486837436;0;-514,9988403;514,9988403;54;56;10,21666667;-22,49968719;10,21666667;-141,6660874;0,000306291;1225;14;514,9988403
Perkebunan;Tembakau;Papua Barat;2026;0;0;4;0,486837436;0;-514,9988403;514,9988403;0;0;0;-358,8416748;0;0;0,000160878;1297;32;514,9988403
Perkebunan;Tembakau;Riau;2026;0;0;4;0,486837436;0;-514,9988403;514,9988403;1282;1061,333333;14,03679026;524,6636963;14,03679026;-59,07459467;0,000456921;1144;18;514,9988403
Perkebunan;Tembakau;Sulawesi Barat;2026;0;0;4;0,486837436;0;-514,9988403;514,9988403;2102;12414,66667;15,54549083;48674,10156;15,54549083;2215,609018;0,003531149;684;3;514,9988403
Perkebunan;Tembakau;Sulawesi Selatan;2026;821,4444443;2625,333333;1;0,486837436;2132,261354;2128,4104;2128,4104;31;23,66666667;15,98859649;-323,622467;15,98859649;-1143,943442;0,000423571;1159;22;2128,4104
Perkebunan;Tembakau;Sulawesi Tengah;2026;649,2222223;99;1;0,486837436;57,20192212;-835,9613647;835,9613647;388053;27708,33333;142,4381494;381873,3125;142,4381494;-1,592485434;0,027360769;174;7;835,9613647
Perkebunan;Tembakau;Sulawesi Tenggara;2026;0;0;4;0,486837436;0;-514,9988403;514,9988403;31865;1301,666667;250,8137132;24573,38281;250,8137132;-22,8828407;0,006465089;531;26;514,9988403
Perkebunan;Tembakau;Sulawesi Utara;2026;0;0;4;0,486837436;0;-514,9988403;514,9988403;1382696,68;293306,4459;47,9782804;1423459,375;47,9782804;2,948057632;0,112767865;43;11;514,9988403
Perkebunan;Tembakau;Sumatera Barat;2026;777,5555557;271,3333333;1;0,486837436;165,3893601;-2300,541016;2300,541016;22641,62;7910,29;33,98420984;30927,35547;33,98420984;36,59515295;0,002682071;770;30;2300,541016
Perkebunan;Tembakau;Sumatera Selatan;2026;686,888889;59,44444433;1;0,486837436;41,70407349;-1038,161133;1038,161133;2622;143,3333333;181,1684127;1064,704102;181,1684127;-59,39343625;0,004426347;624;15;1038,161133
Perkebunan;Tembakau;Sumatera Utara;2026;1007,222222;1897,333333;1;0,486837436;1900,510546;2766,05835;2766,05835;0;0;0;-358,8416748;0;0;0,000160878;1297;34;2766,05835
